route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
276-1054,_17HIV-H01J817S-Semaine-00,34991221-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729808,2760093,0
271-1054,_17HIV-H01J817S-Semaine-00,34991222-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730142,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991223-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729948,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991224-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730072,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991225-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730142,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991226-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730079,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991227-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729953,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991228-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729967,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991229-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730080,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991230-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730071,2710193,0
271-1054,_17HIV-H01J817S-Semaine-00,34991231-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730142,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991232-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729983,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991233-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729761,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991234-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730127,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991235-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730131,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991236-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730161,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991237-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729635,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991238-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729652,2710192,0
271-1054,_17HIV-H01J817S-Semaine-00,34991239-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730079,2710192,0
273-1054,_17HIV-H01J817S-Semaine-00,34991240-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729689,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991241-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729635,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991242-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730068,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991243-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730127,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991244-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729845,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991245-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730131,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991246-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729677,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991247-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729967,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991248-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729964,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991249-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729845,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991250-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729677,2730101,0
277-1054,_17HIV-H01J817S-Semaine-00,34991251-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729816,2770131,0
277-1054,_17HIV-H01J817S-Semaine-00,34991252-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729829,2770131,0
278-1054,_17HIV-H01J817S-Semaine-00,34991253-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729709,2780061,0
277-1054,_17HIV-H01J817S-Semaine-00,34991254-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729716,2770130,0
278-1054,_17HIV-H01J817S-Semaine-00,34991255-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729716,2780062,0
277-1054,_17HIV-H01J817S-Semaine-00,34991256-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729761,2770131,0
278-1054,_17HIV-H01J817S-Semaine-00,34991257-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729761,2780061,0
278-1054,_17HIV-H01J817S-Semaine-00,34991258-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729829,2780061,0
277-1054,_17HIV-H01J817S-Semaine-00,34991259-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729838,2770131,0
277-1054,_17HIV-H01J817S-Semaine-00,34991260-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729970,2770130,0
277-1054,_17HIV-H01J817S-Semaine-00,34991261-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729711,2770130,0
277-1054,_17HIV-H01J817S-Semaine-00,34991262-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4730034,2770130,0
278-1054,_17HIV-H01J817S-Semaine-00,34991263-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4730034,2780062,0
278-1054,_17HIV-H01J817S-Semaine-00,34991264-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729711,2780062,0
278-1054,_17HIV-H01J817S-Semaine-00,34991265-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729970,2780062,0
278-1054,_17HIV-H01J817S-Semaine-00,34991266-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729838,2780061,0
278-1054,_17HIV-H01J817S-Semaine-00,34991267-_17HIV-H01J817S-Semaine-00,CHEV BLANC,0,4729816,2780061,0
277-1054,_17HIV-H01J817S-Semaine-00,34991268-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4729709,2770131,0
75-1054,_17HIV-H01J817S-Semaine-00,34991269-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4730122,750067,0
75-1054,_17HIV-H01J817S-Semaine-00,34991270-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4730052,750067,0
75-1054,_17HIV-H01J817S-Semaine-00,34991271-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4729964,750066,0
75-1054,_17HIV-H01J817S-Semaine-00,34991272-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4729813,750067,0
75-1054,_17HIV-H01J817S-Semaine-00,34991273-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4730149,750067,0
75-1054,_17HIV-H01J817S-Semaine-00,34991274-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4729971,750067,0
279-1054,_17HIV-H01J817S-Semaine-00,34991275-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4729982,2790125,0
279-1054,_17HIV-H01J817S-Semaine-00,34991276-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4729964,2790125,0
279-1054,_17HIV-H01J817S-Semaine-00,34991277-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4729648,2790125,0
279-1054,_17HIV-H01J817S-Semaine-00,34991278-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4729933,2790125,0
279-1054,_17HIV-H01J817S-Semaine-00,34991279-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4730075,2790125,0
279-1054,_17HIV-H01J817S-Semaine-00,34991280-_17HIV-H01J817S-Semaine-00,ST-THOMAS,1,4730080,2790125,0
274-1054,_17HIV-H01J817S-Semaine-00,34991281-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4729691,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991282-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4730163,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991283-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4730092,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991284-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4730142,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991285-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4729823,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991286-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4729794,2740090,0
263-1054,_17HIV-H01J817S-Semaine-00,34991287-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4730129,2630098,0
263-1054,_17HIV-H01J817S-Semaine-00,34991288-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4729652,2630098,0
263-1054,_17HIV-H01J817S-Semaine-00,34991289-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4730149,2630100,0
263-1054,_17HIV-H01J817S-Semaine-00,34991290-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4730122,2630100,0
263-1054,_17HIV-H01J817S-Semaine-00,34991291-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729635,2630100,0
263-1054,_17HIV-H01J817S-Semaine-00,34991292-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4730142,2630098,0
87-1054,_17HIV-H01J817S-Semaine-00,34991293-_17HIV-H01J817S-Semaine-00,PL.ACCUEIL,1,4729640,870105,0
87-1054,_17HIV-H01J817S-Semaine-00,34991294-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729950,870110,0
87-1054,_17HIV-H01J817S-Semaine-00,34991295-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729641,870110,0
87-1054,_17HIV-H01J817S-Semaine-00,34991296-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729953,870110,0
87-1054,_17HIV-H01J817S-Semaine-00,34991297-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729825,870110,0
274-1054,_17HIV-H01J817S-Semaine-00,34991298-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4730068,2740090,0
274-1054,_17HIV-H01J817S-Semaine-00,34991299-_17HIV-H01J817S-Semaine-00,AEROPORT,0,4730130,2740090,0
297-1054,_17HIV-H01J817S-Semaine-00,34991300-_17HIV-H01J817S-Semaine-00,BUCKINGHAM,0,4729734,2970089,0
297-1054,_17HIV-H01J817S-Semaine-00,34991301-_17HIV-H01J817S-Semaine-00,BUCKINGHAM,0,4729655,2970089,0
95-1054,_17HIV-H01J817S-Semaine-00,34991302-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729921,950100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991303-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729655,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991304-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730145,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991305-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730043,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991306-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730145,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991307-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730032,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991308-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730080,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991309-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729655,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991310-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730026,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991311-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729763,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991312-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729966,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991313-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730065,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991314-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730170,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991315-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730032,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991316-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729677,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991317-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730159,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991318-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730142,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991319-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4729935,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991320-_17HIV-H01J817S-Semaine-00,LA CITÉ,1,4730167,2730101,0
273-1054,_17HIV-H01J817S-Semaine-00,34991321-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729711,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991322-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729677,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991323-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730110,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991324-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730174,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991325-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730124,2730100,0
273-1054,_17HIV-H01J817S-Semaine-00,34991326-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730169,2730100,0
8-1054,_17HIV-H01J817S-Semaine-00,34991327-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729868,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991328-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729877,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991329-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730025,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991330-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730133,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991331-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730120,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991332-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730151,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991333-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730072,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991334-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730075,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991335-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730161,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991336-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730130,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991337-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730159,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991338-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729682,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991339-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730052,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991340-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730012,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991341-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730013,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991342-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729813,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991343-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730178,80119,0
8-1054,_17HIV-H01J817S-Semaine-00,34991344-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730025,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991345-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730133,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991346-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730120,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991347-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730151,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991348-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4729974,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991349-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4729976,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991350-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730083,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991351-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730166,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991352-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730130,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991353-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730125,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991354-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730038,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991355-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4729813,80120,0
8-1054,_17HIV-H01J817S-Semaine-00,34991356-_17HIV-H01J817S-Semaine-00,GAL.AYLMER,1,4730178,80120,0
4-1054,_17HIV-H01J817S-Semaine-00,34991357-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729781,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991358-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730135,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991359-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729859,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991360-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729792,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991361-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730059,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991362-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729992,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991363-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730060,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991364-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730016,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991365-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729951,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991366-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730162,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991367-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729859,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991368-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730084,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991369-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729792,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991370-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729992,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991371-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730060,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991372-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730184,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991373-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729951,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991374-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730162,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991375-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730137,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991376-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730085,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991377-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730172,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991378-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730109,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991379-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730060,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991380-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4730087,40194,0
4-1054,_17HIV-H01J817S-Semaine-00,34991381-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729951,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991382-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730135,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991383-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729859,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991384-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730084,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991385-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729792,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991386-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729992,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991387-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730060,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991388-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730016,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991389-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729951,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991390-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730162,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991391-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730137,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991392-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730085,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991393-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730172,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991394-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730109,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991395-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730060,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991396-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730184,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991397-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730087,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991398-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730162,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991399-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730137,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991400-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730085,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991401-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730172,40193,0
4-1054,_17HIV-H01J817S-Semaine-00,34991402-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4730102,40193,0
269-1054,_17HIV-H01J817S-Semaine-00,34991403-_17HIV-H01J817S-Semaine-00,GD JARDINS,0,4730079,2690108,0
269-1054,_17HIV-H01J817S-Semaine-00,34991404-_17HIV-H01J817S-Semaine-00,GD JARDINS,0,4730079,2690108,0
269-1054,_17HIV-H01J817S-Semaine-00,34991405-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4730079,2690109,0
269-1054,_17HIV-H01J817S-Semaine-00,34991406-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4730079,2690109,0
264-1054,_17HIV-H01J817S-Semaine-00,34991407-_17HIV-H01J817S-Semaine-00,AR BEAUDRY,0,4730072,2640127,0
75-1054,_17HIV-H01J817S-Semaine-00,34991408-_17HIV-H01J817S-Semaine-00,LORRAIN,0,4729836,750067,0
279-1054,_17HIV-H01J817S-Semaine-00,34991409-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4730116,2790128,0
279-1054,_17HIV-H01J817S-Semaine-00,34991410-_17HIV-H01J817S-Semaine-00,LABROSSE,1,4730043,2790128,0
1-1054,_17HIV-H01J817S-Semaine-00,34991411-_17HIV-H01J817S-Semaine-00,TERRASSES,1,4729657,10318,0
2-1054,_17HIV-H01J817S-Semaine-00,34991412-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729824,20307,0
1-1054,_17HIV-H01J817S-Semaine-00,34991413-_17HIV-H01J817S-Semaine-00,TERRASSES,1,4729678,10315,0
2-1054,_17HIV-H01J817S-Semaine-00,34991414-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729791,20307,0
2-1054,_17HIV-H01J817S-Semaine-00,34991415-_17HIV-H01J817S-Semaine-00,OTTAWA,1,4729747,20307,0
2-1054,_17HIV-H01J817S-Semaine-00,34991416-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729959,20303,0
2-1054,_17HIV-H01J817S-Semaine-00,34991417-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729652,20302,0
1-1054,_17HIV-H01J817S-Semaine-00,34991418-_17HIV-H01J817S-Semaine-00,LABROSSE,0,4729691,10316,0
220-1054,_17HIV-H01J817S-Semaine-00,34991419-_17HIV-H01J817S-Semaine-00,TERRASSES,1,4729792,2200069,0
261-1054,_17HIV-H01J817S-Semaine-00,34991420-_17HIV-H01J817S-Semaine-00,AR BEAUDRY,0,4730128,2610120,0
263-1054,_17HIV-H01J817S-Semaine-00,34991421-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729816,2630100,0
263-1054,_17HIV-H01J817S-Semaine-00,34991422-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729784,2630100,0
264-1054,_17HIV-H01J817S-Semaine-00,34991423-_17HIV-H01J817S-Semaine-00,AR BEAUDRY,0,4729955,2640127,0
265-1054,_17HIV-H01J817S-Semaine-00,34991424-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729689,2650184,0
265-1054,_17HIV-H01J817S-Semaine-00,34991425-_17HIV-H01J817S-Semaine-00,LA GAPPE,1,4729696,2650185,0
95-1054,_17HIV-H01J817S-Semaine-00,34991426-_17HIV-H01J817S-Semaine-00,BUCKINGHAM,0,4730024,950101,0
87-1054,_17HIV-H01J817S-Semaine-00,34991427-_17HIV-H01J817S-Semaine-00,PL.ACCUEIL,1,4729676,870105,0
87-1054,_17HIV-H01J817S-Semaine-00,34991428-_17HIV-H01J817S-Semaine-00,PL.ACCUEIL,1,4729743,870105,0
67-1054,_17HIV-H01J817S-Semaine-00,34991429-_17HIV-H01J817S-Semaine-00,LA CITÉ,0,4729655,670418,0
59-1054,_17HIV-H01J817S-Semaine-00,34991430-_17HIV-H01J817S-Semaine-00,POB ALLUM,0,4729873,590545,0
